blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""080410064004""","""Colorado Springs, CO""",1,2028,616,199.05,45,53,48,24,30,26,21,23,22,8.43,26.09,1.71,2,2,19083,16992,18984,6,6,6,12124,10781,11985,9319,8274,9192,2688,2394,2674,117,113,119,104,101,106,6.9,4.9,5.53,3.09,20148,68,15242,88,6,264,671,1162,1359,941,53,47
"""080410065011""","""Colorado Springs, CO""",1,1817,535,278.11,46,54,50,23,29,25,23,25,24,10.31,19.83,1.86,2,2,21593,19174,21507,4,4,4,13252,11792,13123,10144,9026,10027,3042,2701,3030,66,65,66,59,58,59,4.6,5.3,4.35,1.92,19307,88,15163,88,9,226,854,1134,1155,1063,77,23
"""080410065021""","""Colorado Springs, CO""",1,501,162,67.05,51,60,55,28,35,31,22,25,24,8.93,21.58,1.84,2,2,21151,18793,21058,3,3,3,13039,11625,12904,9997,8917,9875,2980,2647,2966,63,60,63,56,54,56,5.3,4.5,5.28,2.42,18600,83,13850,88,8,391,749,1375,1509,1082,69,31
"""080410066001""","""Colorado Springs, CO""",1,915,343,126.69,54,65,59,32,39,34,23,25,24,9.44,25.57,1.88,2,2,21764,19306,21686,2,2,2,13317,11774,13194,10219,9023,10106,3066,2720,3055,32,31,33,28,27,29,3.8,5.7,3.25,2.71,14492,97,15101,88,4,298,619,1534,1534,,91,9
"""080410066002""","""Colorado Springs, CO""",1,900,451,132.29,44,52,47,23,29,25,21,23,22,7.7,26.24,1.7,1,2,19315,17310,19216,5,5,5,12056,10688,11915,9246,8161,9117,2721,2438,2707,89,89,91,79,79,81,6.8,6.1,4.38,3.41,15974,75,15577,88,4,382,619,1125,1386,811,55,45
"""080310040022""","""Denver-Aurora-Lakewood, CO""",1,781,299,121.54,61,72,72,39,49,48,21,23,24,8.3,20.41,1.93,2,2,20544,18152,20238,3,3,3,13989,11856,13147,11021,9225,10224,2883,2546,2839,85,85,84,72,71,71,3.2,6.9,2.6,2.46,36716,100,49923,92,6,226,725,2158,2158,,100,0
"""080310040023""","""Denver-Aurora-Lakewood, CO""",1,861,331,122.88,56,66,67,35,44,43,21,22,24,8.51,22.93,1.9,2,2,20230,18004,19895,4,4,4,13809,11747,12948,10875,9123,10064,2839,2525,2791,95,99,94,80,84,79,4.3,6.7,3,2.69,38719,100,54299,92,6,240,745,1922,1922,,86,14
"""080010093091""","""Denver-Aurora-Lakewood, CO""",1,2644,1014,194.39,40,46,47,20,26,25,19,20,22,7.91,41.26,1.71,1,2,18778,16649,18431,5,5,5,12491,10601,11661,9739,8150,8957,2646,2345,2596,106,106,108,90,90,91,8.1,3.4,6.85,5.22,33264,30,32321,92,9,178,784,1119,1306,940,49,51
"""080050056303""","""Denver-Aurora-Lakewood, CO""",1,1637,703,189.31,45,53,54,25,31,31,20,21,23,8.15,30.28,1.8,2,2,20257,17194,19974,4,3,4,13226,11218,12410,10300,8738,9526,2855,2422,2814,71,58,70,60,49,60,6.2,5.3,6.88,3.71,28358,34,31557,91,11,186,1031,1371,1450,850,87,13
"""080050865002""","""Denver-Aurora-Lakewood, CO""",1,2534,779,477.9,70,84,84,48,60,58,22,24,26,11.35,18.5,2,2,2,23538,20633,23211,1,1,1,14734,12734,13816,11397,9817,10529,3317,2907,3270,20,11,17,17,9,14,2.8,5.1,2.35,1.63,16538,91,12164,87,11,176,903,2607,2607,,96,4
"""080310040024""","""Denver-Aurora-Lakewood, CO""",1,951,434,101.25,65,78,78,46,57,56,20,21,22,7.17,30.72,1.75,2,2,18971,16411,18678,6,6,6,12805,10794,12011,9974,8331,9223,2662,2302,2620,169,161,169,142,136,142,6.6,6.8,3.92,4.29,40165,48,58133,92,5,329,649,2509,2577,2103,86,14
"""080310041036""","""Denver-Aurora-Lakewood, CO""",1,939,370,76.29,54,64,64,33,42,41,21,22,24,8.46,41.02,1.88,2,2,19169,16917,18872,7,6,7,13572,11498,12754,10708,8960,9927,2690,2373,2647,174,165,180,147,139,152,3.8,5.2,4.51,4.85,40056,100,63873,94,4,299,547,1828,1828,,100,0
"""080310040031""","""Denver-Aurora-Lakewood, CO""",1,1284,610,186.6,46,55,55,27,33,33,20,21,22,6.7,21.9,1.76,2,2,17892,16087,17569,13,13,13,12928,11076,12093,10074,8484,9284,2511,2256,2464,343,336,345,289,283,291,4.9,7.3,3.34,3.27,38940,100,52365,92,9,216,1033,1462,1503,1360,72,28
"""080310040032""","""Denver-Aurora-Lakewood, CO""",1,1425,598,148.79,47,55,55,27,33,33,20,21,23,7.65,30.74,1.76,2,2,18640,16619,18293,13,13,13,13016,11125,12158,10056,8452,9249,2616,2331,2566,345,342,343,291,289,289,5.3,7.3,3.89,4.02,37414,97,50079,91,5,215,654,1462,1444,1513,74,26
"""080310040033""","""Denver-Aurora-Lakewood, CO""",1,822,361,129.83,48,57,57,28,35,34,20,21,23,7.29,20.26,1.78,2,2,18584,16362,18257,14,14,14,13124,11244,12277,10144,8583,9349,2608,2295,2561,373,366,367,315,309,310,5.5,7.2,5.97,2.78,39966,79,55998,92,9,163,821,1539,1569,1449,75,25
"""080310041013""","""Denver-Aurora-Lakewood, CO""",1,975,334,74.04,36,42,42,18,22,22,18,19,21,6.57,29.62,1.63,1,2,16351,14681,15979,12,11,12,11924,10215,11076,9327,7855,8524,2294,2059,2241,302,301,310,255,254,262,8,5,5.01,4.51,37645,60,63911,94,5,265,567,967,958,973,39,61
"""080410045071""","""Colorado Springs, CO""",1,979,309,105.11,50,60,54,27,33,29,23,26,25,10,29.4,1.9,2,2,22614,20106,22535,3,3,3,13606,12202,13470,10356,9313,10231,3186,2832,3175,64,57,65,57,51,57,4.6,1.9,3.93,2.94,9559,81,4581,85,12,250,1059,1302,1204,1578,74,26
"""080410045072""","""Colorado Springs, CO""",1,1000,348,85.32,49,58,53,25,31,27,24,27,26,10.08,41.13,1.96,2,2,23308,20762,23232,3,3,3,13987,12527,13856,10648,9555,10528,3283,2925,3273,55,47,55,49,42,49,3,2,3.63,4.08,10146,100,4786,85,12,278,962,1214,1202,1282,84,16
"""080410045082""","""Colorado Springs, CO""",1,3048,1066,573.37,50,59,53,26,33,28,23,27,25,10.29,19.13,1.91,2,2,23662,21137,23579,0,0,0,13717,12388,13573,10375,9407,10243,3333,2978,3322,8,3,8,7,3,7,4.4,2.9,3.87,1.86,8232,82,4696,85,16,124,1019,1270,1341,1103,70,30
"""080410045073""","""Colorado Springs, CO""",1,1383,421,365.19,49,58,52,25,31,27,24,27,26,10.43,12.02,1.97,2,2,22791,20350,22708,3,2,3,13999,12567,13863,10741,9656,10617,3211,2867,3199,47,45,48,42,40,42,3.7,2,3.66,1.15,10755,100,4727,85,8,200,768,1202,1184,1273,80,20
"""080410045081""","""Colorado Springs, CO""",1,1048,340,171.25,37,44,40,15,19,16,22,25,24,8.8,17.47,1.8,2,2,21568,19320,21466,1,1,1,12846,11591,12687,9788,8850,9643,3038,2722,3024,20,19,21,18,17,19,6.8,2.5,3.7,1.99,9281,69,5042,85,5,198,679,730,,730,51,49
"""080050851001""","""Denver-Aurora-Lakewood, CO""",1,2329,662,303.28,65,77,78,43,54,52,22,24,25,10.9,23.79,1.97,2,2,22492,19940,22151,2,1,2,14427,12371,13527,11228,9536,10379,3170,2809,3120,29,26,28,25,22,24,3.1,5.6,3.31,2.18,22033,100,16193,88,13,95,1111,2355,2417,1990,85,15
"""080410068021""","""Colorado Springs, CO""",1,2518,829,320.11,57,69,62,35,43,37,23,25,24,10.36,26.82,1.85,2,2,22549,19855,22462,1,1,1,13274,11880,13137,10077,9068,9953,3176,2797,3164,21,15,20,18,13,18,4,7.1,4.01,2.59,18789,89,18769,88,9,218,973,1680,1682,1671,84,16
"""080410068012""","""Colorado Springs, CO""",1,1501,731,204.51,46,55,50,25,31,27,21,24,23,7.56,27.02,1.74,2,2,20882,17995,20804,1,1,1,12433,11049,12300,9466,8500,9344,2942,2535,2931,25,14,25,22,13,23,6.3,7,4.79,3.57,19978,51,22187,88,6,363,654,1220,1207,1269,80,20
"""080410068022""","""Colorado Springs, CO""",1,1319,511,198.32,47,56,50,25,31,27,22,24,23,9.27,23.88,1.76,2,2,21293,18718,21197,1,1,1,12625,11310,12479,9599,8651,9467,3000,2637,2986,27,22,27,24,20,24,6.2,6.5,4.14,2.58,20278,68,19613,88,7,332,707,1221,1231,1200,67,33
"""080050856002""","""Denver-Aurora-Lakewood, CO""",1,1763,502,142.34,57,67,68,35,44,43,22,23,25,11.2,39.51,1.97,2,2,22229,19533,21913,4,4,4,14430,12314,13553,11224,9496,10395,3133,2752,3087,73,67,71,62,57,60,2.6,5.5,3.93,3.53,24444,99,16683,88,9,193,1177,1914,1914,,99,1
"""080410068011""","""Colorado Springs, CO""",1,2845,1031,266.8,48,58,52,27,34,30,21,23,22,9.26,35.79,1.68,2,2,20339,18149,20218,2,2,2,12017,10838,11851,9120,8250,8971,2865,2557,2848,32,31,32,28,28,29,7.4,6.2,7.84,3.86,21920,64,20138,89,8,201,797,1338,1645,1161,37,63
"""080310044053""","""Denver-Aurora-Lakewood, CO""",1,1092,531,302.69,48,57,57,30,38,37,18,19,20,5.89,10.33,1.59,1,2,17195,14872,16893,9,9,9,11738,9969,10942,9085,7647,8331,2413,2086,2370,240,236,241,203,199,204,8.4,6.5,4.46,1.75,43472,20,45772,92,10,182,758,1659,2085,1277,47,53
"""080310040034""","""Denver-Aurora-Lakewood, CO""",1,982,390,180.97,60,72,72,40,50,49,20,22,23,8.22,17.72,1.83,2,2,19206,17139,18866,11,11,11,13443,11511,12575,10452,8810,9635,2695,2404,2646,296,297,293,250,250,247,4.9,7.1,3,2.16,37127,98,49467,92,6,166,706,2186,2381,1547,77,23
"""080310040062""","""Denver-Aurora-Lakewood, CO""",1,1356,542,109.78,57,68,68,40,50,48,17,18,19,6.36,31.4,1.52,1,1,15967,14169,15609,13,13,13,11267,9584,10452,8689,7257,7922,2241,1987,2189,338,339,340,285,286,287,8.7,7,8.82,4.94,43986,36,68482,93,5,251,585,2170,3413,1505,35,65
"""080050856001""","""Denver-Aurora-Lakewood, CO""",1,1706,508,174.38,68,81,81,46,57,55,22,24,25,11.3,32.93,1.97,2,2,22411,19749,22086,4,4,4,14487,12404,13599,11255,9554,10417,3158,2782,3111,74,68,71,62,58,61,2.6,5.5,3.07,2.91,23420,100,15597,88,12,140,1272,2488,2488,,94,6
"""080050852002""","""Denver-Aurora-Lakewood, CO""",1,1590,533,204.59,61,72,72,39,49,47,22,23,25,10.18,26.53,1.94,2,2,22090,19294,21784,4,4,4,14247,12179,13378,11057,9394,10234,3113,2718,3069,77,67,76,65,57,65,3.4,5.4,3.06,2.61,20826,81,14272,88,12,147,1129,2124,2124,,94,6
"""080050068153""","""Denver-Aurora-Lakewood, CO""",1,1967,809,95.24,37,44,44,21,27,26,16,17,18,6.38,54.16,1.41,1,1,16359,14004,15983,9,8,9,10513,8914,9686,8058,6806,7280,2305,1973,2252,149,136,155,127,115,131,9,8.2,20.82,8.49,24996,10,72022,92,7,271,688,1172,1209,1161,23,77
"""080310040051""","""Denver-Aurora-Lakewood, CO""",1,1497,809,134.35,40,47,47,24,29,29,16,17,18,5.26,31.7,1.42,1,1,14387,12809,14042,18,18,18,10606,9028,9834,8116,6769,7385,2019,1797,1970,471,462,480,398,390,405,8.9,7.3,11.03,6.02,46210,28,73111,93,6,324,670,1288,2438,842,28,72
"""080310040052""","""Denver-Aurora-Lakewood, CO""",1,1565,764,126.66,35,41,41,19,24,23,16,17,18,5.18,31.25,1.44,1,1,14837,13177,14476,15,15,15,10677,9091,9869,8209,6856,7450,2082,1848,2031,386,387,389,326,327,329,9.1,7,18.7,6.03,46138,24,73189,93,7,247,722,1030,1922,819,19,81
"""080310040061""","""Denver-Aurora-Lakewood, CO""",1,1219,653,188.8,50,60,60,32,40,39,18,19,21,6.02,20.84,1.62,1,2,16553,14829,16230,15,15,15,11939,10198,11145,9220,7729,8468,2323,2080,2277,396,388,400,334,328,338,7.5,7.1,4.09,3.46,43568,58,66685,93,7,227,693,1754,2368,999,55,45
"""080310040063""","""Denver-Aurora-Lakewood, CO""",1,947,488,112.94,37,43,43,18,23,22,19,20,21,6.28,27.13,1.66,1,2,17447,15620,17076,9,9,9,12167,10382,11317,9496,7961,8697,2448,2191,2395,223,230,225,188,194,190,7.8,6.8,25.01,4.32,42197,61,62698,93,5,193,607,1000,,1000,45,55
"""080310040064""","""Denver-Aurora-Lakewood, CO""",1,976,343,71.08,74,89,89,54,68,66,20,21,23,8.5,41.04,1.79,2,2,18800,16688,18435,11,11,11,13167,11253,12299,10240,8624,9427,2638,2341,2586,289,288,287,244,243,242,5.4,7,3.97,4.83,41893,100,63113,93,5,225,620,2962,3480,1438,75,25
"""080310068102""","""Denver-Aurora-Lakewood, CO""",1,1978,881,120.77,36,42,43,20,25,24,16,17,18,6.16,44.96,1.39,1,1,15697,13475,15389,20,19,20,10634,9004,9885,7917,6629,7206,2203,1890,2159,514,485,521,434,409,440,8.7,8.4,10.27,7.29,34643,12,59421,91,9,265,1072,1091,1067,1107,41,59
"""080310068103""","""Denver-Aurora-Lakewood, CO""",1,714,277,84.31,54,64,64,33,42,41,21,22,24,8.76,28.76,1.86,2,2,19822,17314,19505,10,10,10,13666,11680,12820,10613,8994,9816,2781,2429,2736,272,257,269,229,217,227,2.9,8.4,3.11,3.29,36157,100,62128,91,14,175,996,1824,1824,,93,7
"""080310068104""","""Denver-Aurora-Lakewood, CO""",1,1656,870,219.46,40,46,47,22,28,27,18,19,20,6.33,25.08,1.55,1,1,17049,14879,16707,13,13,13,11597,9866,10798,8860,7445,8108,2392,2087,2343,345,334,347,291,282,292,7.9,8.1,6,3.96,37934,35,55528,91,12,163,1065,1206,1471,969,47,53
"""080050068582""","""Denver-Aurora-Lakewood, CO""",1,1809,1138,310.21,42,49,49,27,34,33,15,16,16,5.06,18.57,1.29,1,1,14440,12466,14079,15,14,15,9663,8198,8879,7372,6199,6632,2035,1756,1983,257,243,264,218,206,224,9.1,9.1,31.96,3.67,29742,5,94971,92,18,113,1230,1466,4001,1287,7,93
"""080310068111""","""Denver-Aurora-Lakewood, CO""",1,1979,761,225.12,56,66,67,36,44,43,21,22,24,8.85,29.91,1.88,2,2,19716,17417,19398,6,6,6,13650,11589,12810,10725,8986,9934,2767,2443,2721,159,160,156,134,135,131,4.1,7.7,3.71,3.38,44575,98,52567,91,7,242,811,1942,1922,2171,92,8
"""080410047013""","""Colorado Springs, CO""",1,2239,807,201.58,49,58,53,27,34,29,22,24,23,8.8,35.24,1.78,2,2,20420,17988,20335,2,2,2,12614,11184,12486,9702,8619,9584,2877,2534,2865,35,31,37,32,27,33,5.8,6.3,6,4,22316,72,22749,89,9,232,980,1321,1431,1068,70,30
"""080410047011""","""Colorado Springs, CO""",1,1554,630,158.61,43,51,47,23,28,24,21,23,22,8.31,33,1.71,2,2,19634,17310,19537,3,3,3,12107,10750,11966,9285,8260,9157,2766,2438,2752,56,51,58,50,45,51,6.9,6.4,4.36,3.97,20407,63,26360,89,6,266,886,1099,1339,785,57,43
"""080410047012""","""Colorado Springs, CO""",1,1159,443,205.63,48,57,52,26,33,29,21,24,23,8.65,18.63,1.76,2,2,20100,17572,20020,5,4,5,12476,11038,12349,9561,8484,9444,2832,2475,2820,84,78,85,75,70,76,6.2,6.3,4.05,2.15,20886,63,24390,89,5,280,677,1288,1358,1076,75,25
"""080010093222""","""Denver-Aurora-Lakewood, CO""",1,2405,716,150.76,40,46,47,21,26,25,19,20,22,8.52,40.49,1.7,1,2,18845,15669,18587,5,4,5,12494,10456,11724,9722,8153,8989,2656,2207,2618,116,95,117,99,81,99,7.8,3.9,5.24,4.75,31206,5,27240,91,5,399,735,1121,1137,1022,86,14
"""080410047021""","""Colorado Springs, CO""",1,1544,504,170.56,48,57,51,26,33,29,21,24,23,9.91,29.3,1.73,2,2,20937,18465,20831,2,1,2,12408,11154,12255,9430,8528,9292,2949,2601,2935,29,25,29,26,22,25,6.7,6.3,12.29,2.95,22610,64,22146,89,9,180,885,1284,1529,992,54,46
"""080410047032""","""Colorado Springs, CO""",1,638,185,84.12,53,64,58,30,38,33,23,26,25,10.55,23.2,1.89,2,2,22555,20021,22454,1,1,1,13479,12140,13335,10275,9296,10146,3177,2820,3163,27,24,25,24,21,23,4,6.1,2.84,2.2,23496,100,21486,89,12,190,1065,1473,1490,1423,75,25
"""080050067122""","""Denver-Aurora-Lakewood, CO""",1,275,155,600.03,71,85,85,53,66,65,18,19,21,5.56,1.44,1.56,1,2,18653,15878,18421,17,16,17,11839,10074,11099,8907,7558,8199,2629,2237,2595,304,280,306,258,238,260,7.5,9.1,4.39,0.26,28414,2,88899,92,25,73,1372,2897,3329,2017,67,33
"""080410070001""","""Colorado Springs, CO""",1,1596,518,532.21,66,80,71,43,54,47,23,26,25,10.99,10.7,1.86,2,2,23822,21120,23744,0,0,0,13491,12083,13357,10136,9108,10012,3356,2975,3345,0,0,0,0,0,0,2.6,8.7,2.18,0.97,9820,99,17627,86,12,168,942,2098,2119,1917,89,11
"""080010093201""","""Denver-Aurora-Lakewood, CO""",1,1378,565,313.66,37,43,43,19,24,24,17,18,20,6.92,12.47,1.55,1,1,16828,14921,16465,7,7,7,11355,9675,10530,8829,7417,8051,2372,2102,2319,155,156,160,132,132,136,8.9,3.6,10.15,1.8,33646,9,30762,92,15,108,834,1060,1889,899,16,84
"""080310041012""","""Denver-Aurora-Lakewood, CO""",1,1492,619,80.66,33,38,38,16,20,20,17,18,19,4.4,33.76,1.49,1,1,15002,13190,14626,11,10,11,10888,9287,10054,8501,7162,7709,2105,1850,2052,281,274,293,237,232,248,9.2,5,9.21,7.67,35620,19,60915,93,5,246,572,883,1110,845,14,86
"""080410070002""","""Colorado Springs, CO""",1,2528,898,766.72,58,70,63,37,47,40,21,23,23,9.76,11.43,1.71,2,2,21098,18650,21018,1,1,1,12309,10934,12171,9312,8285,9185,2972,2627,2961,25,22,25,22,20,22,5.9,8.7,7.89,1.17,13335,67,21789,87,8,171,777,1815,2109,1228,67,33
"""080410071021""","""Colorado Springs, CO""",1,2359,693,370.72,59,71,64,36,45,39,23,26,25,10.99,20.55,1.88,2,2,23128,20448,23045,1,1,1,13514,12116,13378,10239,9225,10116,3258,2881,3246,16,11,16,15,10,14,3.3,7.1,4.63,1.87,15862,95,14767,87,11,147,1008,1752,1769,1652,86,14
"""080010093231""","""Denver-Aurora-Lakewood, CO""",1,1244,456,155.15,43,50,50,24,30,29,18,20,21,7.72,22.68,1.65,1,2,17778,15680,17428,8,8,8,12090,10311,11254,9416,7940,8623,2505,2209,2455,169,162,176,143,138,150,8.3,4,7.62,2.94,27798,32,34034,92,7,206,750,1319,1388,1271,41,59
"""080410045063""","""Colorado Springs, CO""",1,826,276,214.32,50,59,54,25,32,28,24,27,26,9.77,12.58,2,2,2,23227,20584,23157,2,1,2,14207,12692,14083,10905,9768,10791,3272,2900,3262,29,24,29,26,22,26,2.7,2.4,2.92,1.29,10270,97,5088,85,8,221,1231,1240,1240,,93,7
"""080050866001""","""Denver-Aurora-Lakewood, CO""",1,2718,1354,1272.79,58,68,69,35,44,43,22,24,26,7.29,7.75,1.99,2,2,23581,20460,23286,1,0,1,14693,12719,13795,11353,9833,10502,3323,2882,3280,17,4,13,14,3,11,3,5,2.34,1.06,13921,66,10845,87,27,62,1553,1931,1947,1625,95,5
"""080410047033""","""Colorado Springs, CO""",1,1222,374,82.07,62,74,67,40,50,43,22,24,23,10.02,45.68,1.79,2,2,21213,18589,21117,2,2,2,12756,11414,12614,9729,8763,9601,2988,2619,2975,38,32,38,34,28,34,6.1,5.8,5.09,4.56,23750,71,20263,89,6,343,658,1943,1475,3127,72,28
"""080410047034""","""Colorado Springs, CO""",1,1058,452,143.31,50,59,54,27,34,29,23,26,25,8.73,27.54,1.89,2,2,22258,19379,22178,2,1,2,13480,12052,13351,10311,9297,10195,3135,2730,3124,33,25,32,30,22,29,3.9,5.6,4.22,3.15,23436,83,18890,89,8,281,903,1306,1303,1341,92,8
"""080310041011""","""Denver-Aurora-Lakewood, CO""",1,2047,686,1003.03,41,48,48,22,28,27,19,20,22,7.68,5.25,1.69,2,2,18308,16450,17974,10,9,10,12497,10733,11670,9676,8180,8889,2569,2307,2521,252,246,259,212,208,219,7.5,5.5,7.82,0.68,28432,45,63877,93,12,85,952,1203,1357,1068,47,53
"""080310041021""","""Denver-Aurora-Lakewood, CO""",1,1330,323,736.42,43,50,50,22,28,27,20,22,23,7.62,3.34,1.86,2,2,19321,17345,18975,4,4,5,13425,11545,12554,10600,8999,9772,2711,2433,2662,114,113,121,96,96,102,6.1,4.9,3.83,0.44,28715,73,63936,94,11,103,1001,1206,1367,966,60,40
"""080310041022""","""Denver-Aurora-Lakewood, CO""",1,895,308,81.28,41,48,49,22,28,27,19,20,22,7.51,28.47,1.7,1,2,17879,15901,17541,10,10,10,12447,10617,11617,9680,8135,8891,2509,2230,2460,258,252,265,218,212,224,7.6,4.2,4.92,3.79,32843,53,58391,94,5,220,630,1220,1369,1026,56,44
"""080310041023""","""Denver-Aurora-Lakewood, CO""",1,1309,475,80.78,39,46,47,20,25,24,19,21,22,7.35,43.22,1.75,2,2,18511,16385,18192,6,6,6,12759,10830,11938,10007,8385,9224,2597,2298,2552,155,147,162,130,124,137,6.9,4.8,5.71,5.88,34042,59,58524,93,5,222,619,1096,1127,1031,68,32
"""080310041032""","""Denver-Aurora-Lakewood, CO""",1,707,295,81.62,47,55,55,26,33,32,21,22,23,7.9,28.54,1.88,2,2,18868,16903,18526,5,5,5,13485,11534,12607,10709,9030,9875,2648,2371,2599,129,133,133,109,112,112,5.5,5.1,4.36,3.61,39824,100,58878,93,5,204,611,1436,1436,,71,29
"""080410047035""","""Colorado Springs, CO""",1,2480,1080,191.01,49,59,53,28,35,30,21,24,23,8.62,48.71,1.73,2,2,20516,18048,20414,3,2,3,12376,11097,12226,9438,8512,9302,2890,2542,2876,48,43,48,43,38,43,7.1,5.3,7.49,5.65,23562,61,16220,88,5,305,718,1366,1512,1171,57,43
"""080310041033""","""Denver-Aurora-Lakewood, CO""",1,964,443,80.26,54,64,65,33,41,40,21,22,24,7.48,41.29,1.93,2,2,19614,17264,19315,5,4,5,13887,11809,13035,11015,9270,10206,2752,2422,2709,120,117,120,101,99,102,3.9,5.2,4.7,5.52,42041,100,59779,93,5,215,604,1813,1813,,95,5
"""080410047052""","""Colorado Springs, CO""",1,1787,823,146,44,52,47,23,29,25,21,23,22,7.66,43.16,1.69,2,2,19692,17250,19589,3,2,3,12007,10769,11852,9183,8295,9042,2774,2430,2760,50,44,51,44,40,45,8,4.3,9.79,5.64,22455,44,13670,88,5,364,638,1143,1429,890,47,53
"""080410048001""","""Colorado Springs, CO""",1,1699,670,251.68,44,52,47,24,29,26,20,22,22,7.97,21.23,1.66,1,2,18680,16507,18582,5,5,5,11763,10427,11621,9033,8003,8904,2631,2325,2618,98,98,100,88,87,89,7.6,6.3,7.68,2.66,22709,55,22176,89,4,313,624,1149,1320,973,51,49
"""080410048002""","""Colorado Springs, CO""",1,1322,502,144.16,50,59,54,27,34,29,23,26,25,9.84,34.26,1.89,2,2,22371,19662,22280,2,2,2,13469,12088,13332,10280,9288,10158,3151,2770,3139,37,31,36,33,27,32,4,5.7,3.87,3.48,24620,91,20241,89,11,253,957,1309,1346,1125,83,17
"""080410076022""","""Colorado Springs, CO""",1,855,302,2525.63,69,83,74,42,52,45,27,30,29,11.2,1.34,2.2,2,2,26096,23224,26043,0,0,0,15623,14221,15499,11947,10949,11831,3676,3272,3669,0,0,0,0,0,0,0.4,2.7,0.16,0.12,3122,100,2869,83,57,83,1850,2035,2035,,100,0
"""080010093233""","""Denver-Aurora-Lakewood, CO""",1,944,375,156.79,53,62,63,31,38,37,22,24,26,9.35,22.36,2.01,2,2,21993,19434,21650,4,4,4,14655,12501,13775,11468,9678,10641,3099,2738,3050,88,85,84,75,73,72,2.7,3.7,2.53,2.39,29855,100,32760,92,9,110,960,1683,1683,,98,2
"""080130133021""","""Boulder, CO""",1,838,527,142.84,36,43,47,19,24,25,17,19,22,6.12,22.56,1.7,2,2,18294,16265,18360,6,5,6,12399,10671,11675,9690,8256,8948,2578,2291,2586,131,124,141,111,105,120,7.9,2.4,7.67,3.69,17330,49,18410,90,7,188,661,1124,1736,796,35,65
"""080410048004""","""Colorado Springs, CO""",1,854,298,67.01,49,58,53,27,34,29,22,25,24,9.63,42.82,1.86,2,2,20876,18630,20783,2,2,2,13104,11638,12975,10127,8979,10011,2941,2624,2928,35,35,36,31,31,32,4.5,5.3,3.87,4.45,25044,100,20349,89,8,220,827,1305,1369,1125,74,26
"""080410077003""","""Colorado Springs, CO""",1,1061,469,346.2,48,57,52,27,34,30,21,23,22,7.57,10.26,1.72,2,2,20025,17520,19945,4,3,4,12254,10855,12124,9367,8328,9247,2821,2468,2810,66,59,67,59,53,60,6.7,6.4,4.58,1.35,17745,51,28125,90,8,198,820,1326,1527,934,66,34
"""080010093191""","""Denver-Aurora-Lakewood, CO""",1,724,266,54.12,30,35,35,13,17,16,17,18,19,6.42,31.57,1.54,1,1,15923,14240,15521,7,7,7,11165,9495,10312,8771,7336,7969,2244,2006,2186,149,154,156,127,131,133,9.3,3.7,10.46,4.92,32941,15,29285,91,5,296,558,726,920,704,10,90
"""080310068112""","""Denver-Aurora-Lakewood, CO""",1,756,305,124.72,53,62,63,32,40,39,21,22,24,8.05,19.69,1.9,2,2,20034,17653,19722,5,5,5,13796,11708,12967,10842,9094,10059,2811,2476,2766,142,137,141,120,116,119,3.2,7.8,2.96,2.45,41498,100,51124,91,9,226,810,1757,1757,,97,3
"""080310068113""","""Denver-Aurora-Lakewood, CO""",1,1849,1146,65.8,30,35,36,15,19,18,15,16,17,4.8,83.57,1.34,1,1,14012,12083,13644,15,14,16,10035,8441,9258,7673,6369,6937,1966,1695,1914,396,377,407,334,318,344,9.4,7.9,26.52,17.42,40209,6,50837,91,5,554,524,829,836,828,16,84
"""080310068114""","""Denver-Aurora-Lakewood, CO""",1,1615,903,120.61,35,40,41,18,23,22,16,17,18,5.65,42.33,1.44,1,1,15172,13115,14814,12,11,12,10636,8983,9845,8201,6847,7453,2129,1840,2078,307,296,314,259,250,265,9.2,7.7,21.05,7.49,42001,12,51885,91,5,308,656,1003,1199,935,26,74
"""080310068121""","""Denver-Aurora-Lakewood, CO""",1,1574,785,253.86,42,48,49,22,28,27,19,21,22,6.71,20.74,1.71,2,2,18452,16054,18160,13,13,13,12686,10773,11908,9750,8190,9015,2589,2252,2547,347,331,346,292,279,292,6.2,7.5,5.63,3.09,42875,53,52564,91,10,151,919,1218,1238,1128,82,18
